,Amplitude,Autocor_length,Mean,Meanvariance,PeriodLS,Period_fit,Skew,SlottedA_length,Std
215,0.2995,4.0,15.5255769231,0.0102162534133,0.838276896861,5.87167419162e-06,3.14735489589,0.0521700000245,0.158613228234
216,0.2425,2.0,16.568273622,0.0085108640031,0.167834464355,1.20690890026e-79,0.533745485407,0.037719999993,0.141010323563
217,0.2555,3.0,16.2979386973,0.00965218957343,0.622014871302,3.79819777629e-36,-0.0969683293483,1.02070799979,0.157310793963
218,0.2575,4.0,15.3105348837,0.0100459819974,0.321907906874,3.86164556826e-35,0.159420599887,0.0661569999866,0.153809357812
219,0.2145,2.0,15.9742067669,0.00796478487231,0.162325803892,1.77420619064e-33,0.376739309046,0.0259470000092,0.127231120404
220,0.22675,2.0,14.917761658,0.00984652063274,0.286417131448,1.02992556104e-32,0.281904720063,0.0669830000115,0.14688804796
221,0.27,2.0,15.8590538793,0.00886378994708,0.14098235017,7.63925994868e-39,1.55576394858,0.0280859999912,0.140571322346
222,0.4985,8.0,15.3271081081,0.0178397980873,134.50721925,2.10678245981e-41,0.364896478596,1.02210199999,0.273432513912
223,0.5155,4.0,15.9011700224,0.0190299126033,0.492760264744,2.55725287333e-59,-0.714528790283,0.0574500000221,0.302597875816
224,0.51025,3.0,14.6597460815,0.0215886904522,0.483733161836,3.53080919007e-40,-0.563498212856,0.00107699999353,0.316484720261
225,0.33475,2.0,15.5232264151,0.0133749123986,0.167742530843,4.75049582905e-33,0.80424337443,0.0268529999885,0.207621793446
226,0.3165,3.0,16.6226754967,0.0110705517602,0.343416019785,7.86651463514e-30,0.831622189383,0.00290400000085,0.184022189479
227,0.325,2.0,16.5837375328,0.0144251392336,0.141506549678,5.12575774472e-22,4.24513906457,0.00119399999676,0.239222722925
228,0.5245,3.0,16.6938541667,0.0177490545732,0.520067471922,1.40494466283e-29,-0.598587055999,0.0536339999962,0.296300128641
229,0.40375,3.0,16.8362867384,0.0139992649184,0.275674599017,3.10288207173e-31,0.184177316749,0.000603000007686,0.235695638293
230,0.28525,2.0,15.4198697917,0.0113671196647,0.222589280222,1.81867092663e-18,0.655557331394,0.0263970000087,0.175279505136
231,0.548,3.0,16.3697718447,0.0201670270965,0.466445524952,6.50268541833e-27,-0.712746939468,0.0534120000084,0.330129632355
232,0.18775,2.0,14.1259427083,0.00781649235443,0.205918627931,5.94485157399e-21,0.211393490994,0.0356080000056,0.110415323179
233,0.35725,2.0,16.5469947368,0.0111554948915,0.278947204773,1.15439599279e-21,0.270116372278,0.0606619999598,0.184589915257
234,0.29325,2.0,15.1093881579,0.012909922127,0.435749822232,1.51127628345e-14,0.392095000416,0.0370800000092,0.195061024505
235,0.306,2.0,15.7868557692,0.0121902167046,0.193198920491,1.58446430826e-19,1.38433923747,0.0265410000138,0.192445192911
236,0.2785,1.0,15.5026161137,0.0110259428632,0.219168981567,0.00231626523166,-0.986418438072,0.0178520000045,0.1709309595
237,0.457,2.0,15.6145801887,0.0174749051923,0.538594938048,2.49999659203e-25,-0.638654401413,0.0449850000223,0.272863308415
238,0.462,1.0,15.4427053571,0.0166556930055,1.03030663293,0.082964331956,4.99942487454,0.0180879999971,0.257208959603
239,0.2545,3.0,15.9282041885,0.00982158389657,0.615040937005,1.0117611535e-26,0.219758514554,0.0628180000276,0.156440193759
240,0.522,2.0,16.7193263889,0.0156220794562,3.28282767838,2.1972506521e-05,2.42853964727,0.0542520000308,0.261190645301
241,0.56875,3.0,17.0163675214,0.0171507939172,0.332387031647,2.53216480358e-23,0.00117611151995,0.048975000027,0.291844212578
242,0.4695,3.0,16.1667621145,0.0154507723298,0.529468494078,2.35075874013e-27,-0.788283856794,0.0588480000151,0.249788960741
243,0.291,3.0,16.1803120438,0.00990724974668,0.351447522668,2.60108501659e-57,-0.290220149987,0.0649879999983,0.160302392397
244,0.414,2.0,16.6091653846,0.014104828925,0.172470289492,1.6291669731e-35,0.793681286704,0.00270900000032,0.234269436337
245,0.48,3.0,15.5965992218,0.0180697583691,0.46269467857,6.25500468307e-34,-0.998182161079,0.0535380000074,0.281826779317
246,0.2365,3.0,15.9058043478,0.00926683371883,0.25290780716,6.15259778571e-44,0.26354354777,0.0576359999977,0.147396444056
247,0.27875,2.0,14.9544468085,0.00951141501701,0.187932481792,7.71021684072e-21,1.07819188318,0.0300299999944,0.142237949946
248,0.6755,17.0,15.5785951327,0.024779364736,188.685540774,3.59587196329e-72,0.0377391952267,0.90904799971,0.386027690869
249,0.36875,3.0,15.6940947368,0.0139237945148,0.638520738107,1.05261539205e-22,-0.828012833165,2.98741699947,0.218521350212
250,0.445,2.0,15.1071212121,0.0142299671912,0.248511013899,6.26671778971e-14,2.87829336506,0.0294389999908,0.214973839202
251,0.219,2.0,15.6822717391,0.00859582845887,0.253818438762,9.63725133002e-13,0.626017068696,0.0195839999942,0.134802117715
252,0.43425,2.0,16.3309202128,0.0164914272377,0.612660458065,7.76385000923e-22,-0.531389064238,3.01660999947,0.269320182414
253,0.232,12.0,15.5340849057,0.0100458271341,0.333191922444,4.43972182433e-37,0.317014466265,0.0753680000198,0.156052731649
254,0.29125,4.0,16.9208431373,0.00934324376463,1714.92928971,5.81302426652e-28,-1.01383404941,0.0590399999928,0.158095562135
255,0.189,2.0,15.6600195122,0.0129879827371,1.70502729307,0.0025826163812,6.61491043664,0.0194579999952,0.203392063087
256,0.29875,3.0,16.3526735751,0.0103904530756,0.603866673012,1.0993405247e-21,-0.337955467266,4.07673199967,0.169911687443
257,0.19925,3.0,16.3178640227,0.00859258178363,0.249625808235,1.20843181917e-09,2.54029755778,0.0495449999653,0.140212581149
258,0.265,4.0,14.6866075269,0.0108241938531,0.605012177595,1.01608359813e-23,-0.203275362989,0.0583679999836,0.158970686915
259,0.20975,3.0,15.5754930556,0.0082120484813,0.372286167015,1.19689538241e-20,0.277341773044,0.0554580000025,0.127906704092
260,0.511,3.0,16.630429078,0.0154517535271,0.473816163775,2.48242468991e-30,-1.16938040012,0.0541800000065,0.256969291164
261,0.33275,4.0,15.5000630252,0.0131805049466,0.365714700356,1.7493046575e-30,-0.12115132406,3.87633599684,0.204298657377
262,0.297,2.0,15.9765254237,0.0118629868155,0.175956513959,6.8195645919e-39,0.262948011415,0.0270540000129,0.189529310459
263,0.215,3.0,15.7934504132,0.0087992397286,0.281341995966,4.44204707284e-42,0.128147825058,0.0411850000091,0.138970356328
264,0.2665,4.0,15.1359349112,0.0100344613542,0.764689224658,3.61590015757e-24,-0.166155257741,0.0201910001779,0.151880953927
265,0.3995,2.0,15.6022168459,0.0118287886233,0.290188189615,2.67687233216e-39,2.58912347213,0.048569999999,0.184555325124
266,0.3175,2.0,15.4320321361,0.0100112611443,0.178904694903,1.43660946752e-60,2.02657491859,0.0291419999994,0.154494103702
267,0.4595,3.0,16.2263504274,0.0169303901708,0.64144874935,9.43670652977e-63,-0.685876191279,0.11001600005,0.274718443783
268,0.22475,2.0,15.6474427646,0.0112170913133,0.437921473112,6.2231325673e-45,1.96045435463,0.0550080000248,0.17551879431
269,0.20825,2.0,15.7468616352,0.00826737230791,0.176737155515,7.47221131628e-89,0.288268497936,0.037387999997,0.130185167819
270,0.2305,2.0,15.920369403,0.00867781456722,0.162662631926,1.08514860415e-38,0.285947335118,0.0271979999961,0.138154013521
271,0.17625,3.0,15.1969550562,0.00748758850142,0.176858882066,3.47473978114e-46,0.406807380287,0.0378239999991,0.113788545935
272,0.22525,1.0,16.1516276151,0.012853112207,0.525542883274,1.3229998424e-13,6.70269743082,0.00945599999977,0.207598682062
273,0.51475,3.0,16.6124130435,0.0167083268485,0.519044499934,1.67360027795e-26,-1.09802879487,0.0662899999807,0.277565626873
274,0.1785,4.0,15.1217964912,0.00707223822983,1.77811656605,9.73352308314e-28,-0.0612558150943,0.00400400003127,0.106944947249
275,0.228,2.0,15.0906041667,0.0110321951889,0.186594836001,4.01568592769e-35,1.49826031141,0.00343200002681,0.166482490686
276,0.339,2.0,16.7061164659,0.0119003187717,0.193841260351,4.20236515041e-32,0.718535601405,0.0288059999948,0.19880811138
277,0.42375,3.0,16.5567762712,0.0151299270984,0.649488986853,7.8836391135e-88,-0.505477278224,0.0655619999889,0.250502817968
278,0.2655,2.0,16.8677535545,0.00929326703973,0.358943176104,4.95169811419e-27,-0.189338173635,0.063049000004,0.156756538142
279,0.235,3.0,15.7185913978,0.00866039771896,0.781234831554,1.54549157904e-34,-0.322545451807,0.000356999997166,0.136129253087
280,0.376,3.0,16.8427130802,0.0123935866179,0.572641738388,1.28322596216e-26,-0.558034022491,0.0568019999773,0.20874162344
281,0.39775,2.0,15.9567527675,0.0168112289406,0.162815670049,2.26724843911e-28,1.9004476124,0.00189000002865,0.268252623923
282,0.343,3.0,15.9665140562,0.012579756676,0.577055801684,3.18840452183e-32,-0.470410043102,0.923711999785,0.200854861791
283,0.4425,5.0,16.024433657,0.0151309357798,0.538047858488,1.15427062241e-39,-0.903787166564,0.000224000003072,0.242464676572
284,0.201,2.0,14.864797546,0.00913066326376,0.293569251272,1.41785484624e-19,0.503226547059,0.0393479999912,0.135725460877
285,0.3945,2.0,16.3311361502,0.0143408603674,0.668514121777,3.54534452496e-24,-0.237619391679,0.958122000215,0.234202543172
286,0.3365,2.0,16.2840422535,0.015915683011,0.719393809454,1.59037389856e-16,3.7431909637,0.950300000113,0.259171654645
287,0.291,3.0,15.8801105528,0.0109740514134,0.790785323077,7.13054323532e-30,0.209775538556,4.96759899984,0.174269149656
288,0.392,2.0,16.5657722222,0.012723259489,0.229999193699,9.89830001912e-19,1.3979020376,0.0289409999968,0.210770618619
289,0.41075,3.0,16.345549763,0.0146406313278,0.594404340309,1.8268515638e-55,-0.511809302115,0.884204999857,0.23930916793
290,0.4255,3.0,15.713423341,0.0154025795883,0.540009140571,2.17497173797e-59,-0.749984256627,0.0657999999676,0.242027253614
291,0.195,2.0,16.0229288889,0.00719938994736,0.113270567786,4.04797975646e-74,0.444586922249,0.0185119999951,0.11535531317
292,0.23225,2.0,16.2177744361,0.00774089895786,0.158243147934,2.37517820004e-59,0.579223904358,0.0282389999993,0.125540153231
293,0.2745,2.0,16.5914626168,0.00827629532011,1.62334453455,3.35344102685e-05,1.03541281541,0.0175739999977,0.137315844409
294,0.19925,2.0,15.34234,0.00775430163397,0.206613134281,8.82863756707e-26,0.352296412797,0.0377039999876,0.118969132131
295,0.4525,4.0,14.5250432692,0.0189264441233,0.570249160159,1.76190217739e-24,-0.689527817114,2.9503380013,0.274907419823
296,0.3,2.0,16.7382167488,0.00897014162395,0.230514271782,1.19407435598e-06,0.18842318358,0.0377039999876,0.150144174769
297,0.3755,2.0,15.3682681564,0.0146728158279,0.235813835666,7.54451531789e-14,0.819042739826,0.0379199999734,0.225495768253
298,0.47,2.0,16.1641546392,0.017597104199,0.488722076811,5.92944989567e-27,-0.592683920431,0.0565440000209,0.284442313475
299,0.342,2.0,16.5819583333,0.0112213346394,0.893988005979,0.0012965573413,1.39770917315,2.06098200045,0.186071703436
300,0.269,2.0,16.6736351706,0.00928626667888,0.140124765076,4.14290222737e-57,0.623140847804,0.0277649999916,0.154835822701
301,0.2215,2.0,16.1143333333,0.00820718836279,0.278967177354,1.45121941438e-48,0.0928469000534,0.0564780000423,0.132253369007
302,0.478,3.0,16.5708218085,0.0154488932634,0.551979281135,4.15211469848e-44,-0.168935227729,0.0648620000065,0.256000857406
303,0.3905,3.0,16.4826895604,0.0146992906492,0.463741749831,2.31345305339e-33,-0.0925626037683,0.0552180000086,0.242283844529
304,0.2005,5.0,14.964173913,0.00707956647575,0.734636590152,7.72368069787e-10,1.16804202289,0.0594860000201,0.105939863972
305,0.1785,2.0,15.3185729167,0.00769309861882,0.215733801477,4.71909643727e-30,0.912776459848,0.0474200000099,0.117847292147
306,0.32025,2.0,14.2776927083,0.0142811554002,0.24160680234,1.44593889174e-22,0.574246742408,0.0473399999828,0.203901948324
307,0.2085,2.0,15.254502994,0.00766167023524,0.461937187426,7.68042807488e-20,-0.448376995994,0.0471249999828,0.116874971543
308,0.25,6.0,15.3455177305,0.0100635759322,70.5766306545,8.12667937101e-39,0.0764097467341,1.95235800074,0.154430782899
309,0.285,3.0,16.4922462687,0.00942712258962,0.366722387416,9.95128896162e-28,0.11102625454,0.901691999839,0.155474427353
310,0.842,4.0,16.839057554,0.0229975055565,0.498785425108,1.1857806243e-11,2.87821167856,0.046399999992,0.387256319663
311,0.6325,2.0,16.7740495868,0.0172566306204,0.258277121942,1.3603996865e-12,1.86725942351,0.0386080000026,0.289463577727
312,0.318,2.0,15.9184377224,0.0114948410992,0.146729655305,2.80192963955e-44,1.05462438517,0.0299250000025,0.182979912167
313,0.28,2.0,16.3434170616,0.0112769412009,0.367625709693,2.99867846674e-28,1.00075834193,0.934599999891,0.184303753225
314,0.38775,3.0,15.259765653,0.0143194878563,0.621544213731,3.59047246883e-75,-0.627377771621,0.0596579999838,0.218512028957
315,0.5045,2.0,15.1195302326,0.0196119122666,0.507165248181,3.50699595628e-25,-1.1620438443,0.966636000216,0.296522900433
316,0.34,3.0,16.7316953125,0.0109672918821,0.866278103789,1.69887380951e-14,1.79940769694,0.927299999603,0.183501386175
317,0.277,3.0,16.3619422383,0.0088139522899,0.695872989624,1.55071300855e-13,3.5485209568,0.0294600000198,0.144213378258
318,0.25825,3.0,16.1102310231,0.0101738961742,0.290600843804,3.63486944492e-51,0.179845709444,0.00279899998714,0.163903817771
319,0.26675,3.0,15.8042588832,0.00961433817717,0.309096601402,1.85166895502e-22,1.05792435576,0.0593579999695,0.151947489543
320,0.4055,3.0,15.1739954338,0.015340489712,0.615849480207,1.23674869995e-26,-0.778242481996,0.0582779999968,0.232776520841
321,0.1205,1.0,15.3862868526,0.00908488785587,0.350732566828,0.00167218063247,9.62038613539,0.00893500000529,0.139782690574
322,0.239,2.0,15.5461533101,0.00894477984623,0.148535823021,4.11033496724e-37,0.440139922251,0.0153899999059,0.139056918815
323,0.52,3.0,15.8496299213,0.0147423990921,0.512022616561,1.64643358936e-11,-0.0587462438666,0.00942199993005,0.233661569762
324,0.446,1.0,16.3370588235,0.0171546094887,0.629901798974,3.15511123663e-05,2.42425297732,0.0392639999918,0.280255864311
325,0.449,3.0,15.1528928571,0.0170855095644,0.631253047384,4.92382626887e-18,-0.722677117698,0.05744400002,0.25889489584
326,0.29125,3.0,16.664262963,0.0095418878993,0.621176461522,3.3092095425e-30,0.405396316927,0.947826000331,0.159008529117
327,0.51275,3.0,16.4709893617,0.0168925285836,0.623805218853,6.76771748606e-23,-0.621709990098,0.909262000045,0.278236658592
328,0.409,3.0,16.7184837398,0.0119878285655,0.2946522611,2.45353940475e-26,0.117356607887,0.0478250000015,0.200418316948
329,0.402,2.0,15.2636956522,0.0158165685062,1.63325190204,0.000468388921956,0.509711794163,0.019570000004,0.241419287941
330,0.32475,2.0,14.8571736842,0.0117885153452,0.311421213073,1.61732231407e-14,2.22776330533,0.0386920000019,0.175144019962
331,0.7045,4.0,15.5886633663,0.0215880864203,5.78422770221,1.17810790999e-08,2.74432048179,0.0588060000009,0.33652941193
332,0.203,2.0,15.5525395349,0.00788819736033,0.206110629552,2.81686778647e-23,0.76459019043,0.0273689999885,0.122681501306
333,0.304,3.0,16.287184739,0.00822920358812,0.213436481743,6.32904512169e-14,1.67506195966,0.0450600000113,0.134030559094
334,0.1925,3.0,16.2380630252,0.00771974374184,0.326967679473,1.55860229658e-38,0.0673685799951,0.0568379999895,0.125353685418
335,0.157,3.0,14.518487069,0.00752270826788,0.351399684361,2.84743106992e-41,-0.127657219781,0.066184999996,0.109218342711
336,0.3255,3.0,16.52793361,0.0103337752557,0.579131973593,3.02766984113e-22,-0.503290441826,1.06836799986,0.170795951366
337,0.422,3.0,15.748843318,0.0156868492935,0.550463342939,2.38359045045e-30,-0.612809154339,2.9389499993,0.247049731675
338,0.334,81.0,16.7590731707,0.0115603066464,11992.442268,1.42139576025e-76,-0.300313503369,0.86804900055,0.193740024963
339,0.1675,3.0,16.1515333333,0.00656261594616,0.277432047346,1.34445342194e-35,0.396091842811,0.0473649999913,0.105996310208
340,0.4385,3.0,15.9730144928,0.0152245431503,0.523956343327,5.76433472379e-42,-0.685472590595,0.956382000048,0.243181848385
341,0.45725,3.0,14.6201710526,0.019284716453,0.542989111365,1.21326292273e-44,-0.767743942479,0.0578879999957,0.281945853245
342,0.4345,3.0,15.1081490196,0.0177750310769,0.609220049261,2.27014837913e-27,0.824596069998,0.00375000000349,0.268547818338
343,0.24,2.0,14.7455135135,0.00956499223587,0.147191670451,1.71498013506e-90,0.3791513762,0.0272039999982,0.141040722271
344,0.222,1.0,15.0175,0.00885462672493,0.351051985689,6.40868025471e-09,3.73002517617,0.0190719999955,0.132974356842
345,0.3515,3.0,14.7767137097,0.0134374591411,0.608725391715,1.20050568446e-29,-0.894905626304,0.00895000011951,0.198561486713
346,0.526,3.0,16.7263585952,0.0176743962699,0.492927874882,3.59547677954e-68,-0.895742831945,0.832950000404,0.295628289964
347,0.4815,3.0,16.8625705128,0.0162117410592,0.582674717314,2.58646782459e-31,0.159962567162,0.00114700000267,0.273371626746
348,0.26575,2.0,16.0774956522,0.010436244803,0.192007689116,4.73040002115e-30,0.892963081222,0.0207899999659,0.167788680445
349,0.28275,3.0,15.7184114583,0.0100188367732,0.386230033043,1.8830841957e-54,-0.124182878817,0.0639450000381,0.157480198735
350,0.337,4.0,15.0398084291,0.0118174973587,0.571882238139,1.40962462976e-25,-1.2806405183,0.0591290000011,0.177732896386
351,0.23425,2.0,16.1611583333,0.00728583326504,0.629112104864,4.25383583926e-12,0.682031916558,0.0356639999954,0.117747504987
352,0.287,2.0,16.3215303644,0.00916723799763,0.30002771926,7.7340803319e-29,0.183999144495,0.062411999992,0.149623353336
353,0.275,2.0,16.0360235849,0.0103764546295,0.241415305207,5.24800591193e-26,0.799781389135,0.0354919999954,0.166397071167
354,0.4195,1.0,16.3474734513,0.022113359861,0.207793840059,0.00203974744996,6.03082600193,0.00887000000512,0.361497563247
355,0.399,3.0,16.6763568465,0.0150138383692,0.665923802443,2.40809002191e-19,1.14197188533,0.873278000436,0.25037612628
356,0.2405,3.0,15.0176342282,0.0097731285486,0.134103291292,3.13934685217e-51,0.381442613001,0.000187999990885,0.146769269808
357,0.233,2.0,14.2954059406,0.00975617537331,0.192114892257,6.08135885327e-29,0.458425773464,0.0278250000119,0.139468487389
358,0.185,2.0,15.5678571429,0.00740276910175,0.229785782794,1.12837453025e-26,0.569084425826,0.0258989999929,0.115245251838
359,0.4645,2.0,15.9933564815,0.01620921029,0.569189446671,9.91819745032e-29,-0.704419288734,0.051815999992,0.259239678452
360,0.1875,2.0,15.0686130653,0.00738857296474,0.311325671482,5.61736477321e-18,-0.632383208984,0.00484900000447,0.111335547111
361,0.2705,2.0,15.2497195122,0.0108299027752,0.368716446601,3.32488703252e-24,-0.16847559939,0.051827999996,0.165152979666
362,0.1755,1.0,16.0699132948,0.00629852500718,0.311325671482,2.60993572157e-10,-0.464521271808,0.0346480000007,0.101216750751
363,0.3065,2.0,15.7455343137,0.00811693954075,0.321813643611,7.63430604945e-09,2.92296979841,0.026036999996,0.127805550061
364,0.2385,3.0,14.3383454545,0.0103224857697,0.381042622601,1.08043408817e-34,-0.0937784526686,0.0556259999721,0.148007366915
365,0.18875,3.0,15.158825,0.00688882879406,0.688664085829,1.03688147178e-25,-0.710412526168,2.96268799964,0.104426550144
366,0.5275,3.0,16.6126139535,0.0170287766749,0.483907023796,9.83464967569e-18,-0.267950677932,4.02598399951,0.282892493
367,0.38225,3.0,16.5598396501,0.0134584496391,0.612905265122,9.99414647174e-26,0.212259953513,0.000664999970468,0.222869767962
368,0.3095,3.0,15.992706422,0.0087668956289,0.982386673414,1.21057391965e-18,2.39932608855,0.0541200000298,0.140206388026
369,0.2635,3.0,15.7558893281,0.00940507830664,0.630272577838,6.90289915254e-32,-0.299812029216,0.0631399999838,0.148185372921
370,0.2685,2.0,16.7253630952,0.00947023498657,0.120584949715,1.52421844362e-29,1.09117011109,0.000358999997843,0.158393118748
371,0.50725,3.0,16.2194347826,0.0179412048134,0.583244133425,3.67064119176e-37,-0.511164739809,0.920930000029,0.290996201393
372,0.4885,3.0,16.3649497041,0.0176776764452,0.546972148438,2.19150150386e-45,-0.646997302324,0.906470999667,0.289294285911
373,0.2265,53.0,16.6556007463,0.00741760585562,0.999120408898,5.54868720329e-42,-0.325598030257,0.932532999701,0.123544681624
374,0.46325,3.0,16.6542169811,0.01423121878,0.580490898027,9.77834095619e-24,0.289368274401,0.000253999998677,0.237009805467
375,0.2095,2.0,14.9789109589,0.00818833261648,0.488111009718,9.46340726341e-13,0.734079692361,0.0336240000033,0.122652305164
376,0.484,2.0,16.8260983607,0.0146788529349,0.246001000149,3.42336984129e-06,1.38632237852,0.0193140000047,0.246987823305
377,0.34375,2.0,15.9882905405,0.0124714484013,0.352519202999,4.48012304864e-13,1.24039434259,0.0303300000087,0.199397140502
378,0.41,2.0,16.6086666667,0.0136927068375,0.379054024381,2.22900823644e-08,1.96328590994,0.0302460000021,0.227417603628
379,0.247,4.0,16.536295858,0.00855224595381,0.331838762287,8.31147686024e-22,-0.057120288474,0.0590940000111,0.141422469342
380,0.2675,2.0,15.3375707317,0.00876555862674,0.360521784441,5.48175698279e-09,2.31340961543,0.0389640000067,0.134442375441
381,0.294,2.0,15.9472032967,0.0106185181913,0.393396861015,2.23427675929e-23,0.507597907483,0.0682080000188,0.169335668306
382,0.282,3.0,15.4415298805,0.0120954210365,0.340010629309,7.46516651878e-28,-0.227743282879,0.0472299999819,0.186771805352
383,0.37675,2.0,15.0963706897,0.012181592543,4.46693339154,2.0105943346e-11,2.25848953621,0.0378039999923,0.183897836619
384,0.508,3.0,16.1750441767,0.0175486408138,1.45297210342,4.28211877394e-28,-1.08993019958,0.0566759999783,0.283850040405
385,0.1925,5.0,14.9521557377,0.00856881052153,0.331841638241,1.13226288485e-45,0.318472146315,0.00880500003404,0.128122189405
386,0.4845,3.0,16.1063609959,0.0166379724046,0.621117805662,3.27090972444e-25,-0.899082670791,2.90729900097,0.267977189787
387,0.30425,2.0,15.8212245989,0.0115076848172,0.210152267488,4.0033774654e-15,0.897176905947,0.0280050000074,0.182065666106
388,0.4615,3.0,16.1289008264,0.018006909094,0.577461332129,2.17323021081e-34,-0.616841091371,0.948000000062,0.290431650967
389,0.21675,3.0,16.4786767677,0.00772327582068,0.313109623779,4.90853900699e-30,-0.378940404436,0.0587819999928,0.127269365837
390,0.2625,3.0,15.6851956522,0.00985312325645,0.619888130586,2.8929979458e-21,0.167587064084,1.93647999875,0.154548166062
391,0.15325,3.0,15.0055265957,0.00668578697681,0.31209265862,6.80065474123e-30,-0.214220066517,0.0664090000209,0.100323754294
392,0.3505,2.0,16.8451041667,0.0118534378629,0.31335046829,7.98139682447e-17,0.162805008717,0.973686000034,0.199672395534
393,0.1975,2.0,15.6122903226,0.00705635124364,0.161988146734,5.3194336716e-37,0.503868491139,0.0324169999731,0.110165804234
394,0.4555,3.0,16.1016048387,0.0178456470465,0.481810390768,8.67217256175e-33,-0.577250483646,0.00570099999459,0.287343556834
395,0.2095,4.0,15.4840934959,0.00950049297374,0.330408663601,4.2171917794e-45,-0.035981996544,0.0638009999893,0.147106521463
396,0.33075,4.0,15.6523583062,0.0124246727005,0.568617213693,2.35203809946e-38,-0.776723571286,0.0621600000013,0.194475428946
397,0.26575,3.0,15.0211863118,0.0106429614969,0.618434285805,1.31578680498e-28,-0.670762031606,0.0577259999845,0.159869907553
398,0.234,3.0,16.016372093,0.00956792289801,0.354373529057,2.65624587158e-26,1.02172809937,1.99326000008,0.153243413292
399,0.227,3.0,15.5919964912,0.00913029183302,0.282036451228,6.10948726561e-42,-0.576997780255,0.00856800010661,0.142359478224
400,0.486,3.0,15.7019403974,0.0177421281217,0.467379536286,1.63657885348e-13,-0.554752207885,0.0614400000195,0.278585838289
401,0.554,3.0,16.7030169492,0.0189390767973,0.459264237698,3.03506422622e-22,-0.55266949072,3.00149999894,0.316339720746
402,0.23775,2.0,15.7889144144,0.00926769341732,0.18688637255,3.33658495163e-27,0.840460673138,0.0284520000059,0.146326818185
403,0.4865,3.0,15.5949285714,0.0175981611057,0.512756299727,5.05403985231e-28,-0.40232424917,0.970500000403,0.274442065433
404,0.256,5.0,16.044994709,0.00907826699189,0.391256578279,1.10842759346e-25,-0.338027529433,0.0569819999946,0.145660745852
405,0.385,2.0,16.7520177515,0.0136387772387,0.59338560522,3.4021240933e-19,0.847170344053,0.0578699999896,0.228477038412
406,0.34925,3.0,16.4854258065,0.0124242262058,0.579326694645,2.18525567284e-21,-0.203493685589,0.0586739999999,0.204818659318
407,0.466,3.0,15.6724166667,0.018670409522,0.556627161598,2.37998438449e-20,-0.619548652286,0.0608940000093,0.292610437366
408,0.3825,2.0,16.5153969849,0.0127958232308,0.239171730088,5.45475151615e-21,0.78321745573,0.0261150000006,0.211328100406
409,0.5355,3.0,16.4161414634,0.0166422240531,0.552762426297,3.65846063992e-17,-0.865538151131,0.052199999991,0.273201104322
410,0.43875,3.0,16.4726839827,0.0146580020739,0.263064504045,1.21065442857e-25,-0.450027604615,0.0464049999937,0.241456635981
411,0.2815,3.0,15.877994898,0.0109158229219,0.752723129428,2.62382559813e-25,0.61154157781,1.92555600026,0.173321380661
412,0.3845,2.0,16.6116610879,0.013253053199,0.168026326429,2.29622912128e-24,0.742272298703,0.0258780000077,0.220155228121
413,0.41475,2.0,15.9651455696,0.0163719251939,0.146665614882,4.77477168093e-51,0.810193331917,0.0273359999992,0.261380168975
414,0.402,3.0,15.5603869565,0.0136921500277,0.651687940679,8.9031855492e-29,-0.565356057054,0.905454000393,0.213055152697
415,0.2945,3.0,16.9146676737,0.0103592326646,0.318606330104,1.19623938775e-48,0.017149493353,0.0555659999955,0.175222977877
416,0.27425,2.0,15.7226538462,0.0113540242515,0.380372035236,2.51720558996e-06,0.372745226186,0.0300089999873,0.178515393068
417,0.228,4.0,15.6891966102,0.00936064454686,0.327119995281,1.56011685895e-46,0.245729738173,0.0637839999981,0.146860992694
418,0.2285,2.0,14.3321730769,0.0101298279699,0.266815092496,5.61993465421e-45,-0.0936298680354,0.0641619999733,0.145182447704
419,0.494,3.0,16.7519241379,0.0165707835634,0.511393657302,1.02019426157e-41,-0.645286863583,3.95414999948,0.27759250916
420,0.569,3.0,16.2151947566,0.0192765949802,0.454635752548,5.91669566949e-33,-1.09096400848,0.0557039999985,0.312573741847
421,0.2985,2.0,16.5725659574,0.0102869069603,0.292864035777,1.54714714294e-31,0.161377628559,0.0556979999965,0.170480444098
422,0.2705,2.0,15.8906714286,0.00887773402489,0.158821887472,8.78360925558e-23,-0.413206621318,0.0257310000015,0.14107315442
423,0.314,2.0,15.7154595588,0.0113815990199,0.149833136565,1.46960024313e-34,0.713651471887,0.0263609999965,0.178867059111
424,0.339,3.0,15.7515204082,0.0115150564302,0.293497243391,2.00538696294e-13,2.64828130324,0.000802000009571,0.181379646361
425,0.17475,2.0,15.4188035714,0.0070167789619,0.189830295346,2.36977974144e-23,0.389456224157,0.0282000000079,0.108190336518
426,0.21075,3.0,15.9871366906,0.00742828474949,0.642526112999,1.56163250717e-39,-0.229673291802,0.015103999991,0.118757003667
427,0.232,2.0,15.8886143498,0.0100785277252,0.284513546738,6.75888644139e-24,0.0494987991187,0.0470000000132,0.160133840239
428,0.33,2.0,15.4914396887,0.0131463728628,0.165502122081,2.53791779164e-37,0.527811612419,0.0281910000049,0.203656242329
429,0.19275,1.0,16.1570252708,0.00679906846147,0.894016869961,1.0,-0.134062223043,0.0097139999998,0.10985272095
430,0.3115,2.0,15.7884453125,0.012618464456,0.174196232579,5.36584362185e-42,0.636187441123,0.0390600000101,0.199225935992
